[26.42455392, 18.17974944, 18.6881988, 20.28724056, 20.16873816, 19.287376559999995, 20.36648904, 19.2418272, 21.45708144, 18.8067012, 20.35500912, 21.76222512, 18.64301976, 19.91988312, 21.78481464, 22.19735112, 21.02751024, 21.1860072, 20.72273688, 19.06666584, 20.27057616]
[26.04016176, 18.0271776, 18.40564464, 20.28724056, 20.07282528, 19.2362724, 20.23650672, 19.09481016, 21.157492559999994, 18.8067012, 20.276130960000003, 21.52485, 18.43378896, 19.71657744, 21.6377976, 21.98256552, 21.01047552, 21.01640064, 20.47943664, 18.88002456, 20.06134536]
[25.661694720000003, 17.94792912, 18.30380664, 20.1009696, 19.84100496, 19.05555624, 20.06690016, 19.04963112, 21.010845839999995, 18.66005448, 20.05542024, 21.2878452, 18.19085904, 19.58104032, 21.40597728, 21.67186704, 20.756436, 20.82420456, 20.23095192, 18.65412936, 19.97654208]
[25.46949864, 17.86868064, 18.10605576, 19.90877352, 19.5640056, 18.93112872, 19.97654208, 18.93668352, 20.91456264, 18.53562696, 19.86914928, 21.06713448, 18.10050096, 19.42254336, 21.24785064, 21.53632992, 20.575349520000003, 20.66052312, 20.08948968, 18.5863608, 19.87470408]
[25.169909760000003, 17.755733040000003, 17.9253396, 19.81249032, 19.451058, 18.81262632, 19.869149279999995, 18.82929072, 20.756436, 18.27566232, 19.772866080000004, 20.92048776, 18.0382872, 19.2418272, 21.11231352, 21.45152664, 20.46795672, 20.56423992, 19.94284296, 18.45637848, 19.886184]
[24.95512416, 17.710554, 17.857571040000003, 19.60362984, 19.27034184, 18.62043024, 19.81249032, 18.75041256, 20.66607792, 18.31528656, 19.59214992, 20.76791592, 17.987553360000003, 19.16850384, 20.92567224, 21.4063476, 20.24761632, 20.40611328, 19.82952504, 18.33750576, 19.6769532]
[24.72367416, 17.5920516, 17.8290564, 19.52438136, 19.20257328, 18.54118176, 19.6713984, 18.5919156, 20.62645368, 18.18530424, 19.5695604, 20.615344080000003, 17.84609112, 19.03852152, 20.7675456, 21.2989548, 20.12355912, 20.37796896, 19.65436368, 18.22455816, 19.5695604]
[24.59924664, 17.518357920000003, 17.7216636, 19.4621676, 19.1122152, 18.41712456, 19.451058, 18.5752512, 20.5472052, 18.07235664, 19.53549096, 20.47943664, 17.84053632, 18.93112872, 20.7731004, 21.16304736, 20.04431064, 20.22539712, 19.49068224, 18.14568, 19.42846848]
[24.29410296, 17.46206928, 17.63686032, 19.36069992, 18.993342479999995, 18.37750032, 19.29256104, 18.53562696, 20.4342576, 17.97051864, 19.4621676, 20.38907856, 17.778322560000003, 18.86336016, 20.62052856, 21.05565456, 20.0102412, 20.18577288, 19.35514512, 18.009772559999995, 19.3381104]
[24.203744879999995, 17.42799984, 17.501323199999998, 19.247382, 18.92557392, 18.2530728, 19.27552632, 18.42267936, 20.40611328, 17.930894399999996, 19.3436652, 20.236506720000005, 17.682409680000003, 18.77263176, 20.575349520000003, 20.8749384, 19.87470408, 20.14614864, 19.3325556, 17.930894399999996, 19.29848616]
